Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
5,6.88800272,0.196820178,Referral,2.647581601,2,1
3,10.51224027,0.019408604,Referral,2.334552369,1,1
4,3.019082398,0.083965183,Paid,2.887172901,2,1
3,4.332477156,0.210760772,Organic,8.417025191,1,1
6,0.262589407,0.216722463,Organic,4.588564581,0,1
5,0.525616911,0.284511569,Organic,0.990634421,1,0.65921454
5,3.963821924,0.515046668,Paid,3.882473911,1,1
4,1.693551989,0.150828728,Organic,6.184212508,2,1
4,1.771583716,0.205809885,Social,0.354857911,5,1
6,1.107143585,0.364501,Organic,1.576512258,1,1
4,2.80455872,0.224970288,Direct,5.196217822,2,1
6,0.614309088,0.313867079,Organic,10.37711062,1,1
4,2.957857297,0.240289611,Organic,0.943752359,4,1
5,0.572751062,0.542647926,Paid,5.640220447,0,1
5,0.197861878,0.407785534,Organic,8.484251039,1,1
4,1.203034719,0.403054122,Direct,1.953559679,3,0.675779865
5,0.788540476,0.0765522,Organic,6.023603798,1,1
3,6.594449257,0.154472875,Paid,2.360066544,1,1
4,0.169563293,0.510604218,Direct,3.041126565,2,0.997793345
6,0.582989397,0.313530938,Organic,4.166487036,0,0.945633017
6,2.386999247,0.317715594,Organic,7.805932837,1,1
1,1.967942599,0.109644853,Organic,12.5211179,3,1
3,0.140809508,0.061838793,Paid,2.197346548,3,1
4,0.021836564,0.687086538,Organic,1.319019981,3,1
6,13.28557964,0.23621677,Paid,7.591993093,1,1
4,3.226164508,0.575649977,Social,5.676443681,3,1
3,1.364310183,0.572912564,Social,4.511488883,0,1
14,1.9070825,0.300452014,Organic,6.34324152,3,1
5,0.929988043,0.092456806,Organic,2.39413986,3,1
4,1.268782096,0.185461329,Organic,4.548935075,1,1
5,3.141287253,0.474387354,Paid,8.903024233,1,1
5,6.43192224,0.187959423,Organic,1.972573348,4,1
7,0.610500836,0.637124888,Social,6.041680912,0,1
7,5.504530286,0.078320951,Referral,2.643504565,4,1
7,0.388811505,0.554206066,Organic,7.376043056,1,1
2,0.726184965,0.233226503,Referral,8.37182295,3,1
5,0.11365172,0.333436967,Organic,3.110884521,1,1
3,0.455302084,0.392705613,Organic,4.068826379,2,1
7,7.477721137,0.315183817,Organic,1.698235175,1,1
2,1.845441963,0.105165437,Organic,4.845056915,1,1
6,0.242543146,0.439527001,Referral,0.910425726,2,0.760157061
4,9.636209965,0.456203154,Paid,4.795266089,2,1
8,6.335703489,0.331154671,Organic,5.392066413,1,1
5,4.215606222,0.073245467,Direct,3.901586833,1,1
1,8.130432814,0.298140231,Paid,1.83114939,4,1
2,0.745881892,0.197487282,Organic,8.257151214,1,1
3,5.430429531,0.090703417,Organic,1.816772724,2,0.963940357
6,3.513463749,0.166657042,Paid,9.279143822,2,1
8,6.115111844,0.576607595,Direct,3.828395053,0,1
4,4.782341274,0.296214643,Paid,12.64307642,2,1
3,1.276215575,0.378774407,Direct,6.601897042,0,1
6,4.466955824,0.358134402,Paid,1.901822358,1,1
6,0.913289827,0.233800644,Paid,5.391418659,2,1
8,1.195135566,0.157955825,Paid,6.203610172,3,1
6,0.342550361,0.212236123,Referral,4.123049748,0,1
6,8.203642235,0.383579822,Organic,3.380418387,1,1
5,1.031713489,0.628048223,Social,8.583998403,2,1
4,2.205800457,0.085349987,Organic,1.671545723,0,1
5,1.489451071,0.167142834,Paid,3.741516407,3,1
5,9.651241356,0.327990914,Paid,24.7961822,1,1
6,1.224126547,0.281032714,Referral,3.82613946,3,1
11,4.522618739,0.489624797,Organic,3.740790719,4,1
8,5.801687085,0.304964958,Paid,0.989215744,3,1
7,1.716010714,0.407334807,Paid,8.276178829,1,1
7,1.42527436,0.495834097,Referral,7.546159835,3,1
4,4.131954158,0.353892833,Social,2.666887145,1,1
8,7.321956738,0.44603088,Referral,8.515249985,1,1
6,4.2186554,0.593749612,Organic,2.443195743,1,1
2,0.772919154,0.203673765,Direct,2.632906764,3,1
4,6.576023804,0.394003186,Social,3.789932687,0,1
0,1.47101904,0.058217436,Organic,1.838453747,2,1
6,2.575689107,0.165364852,Organic,2.132960383,0,1
0,5.341312562,0.430782512,Organic,5.685453475,3,1
7,0.626223671,0.509689946,Paid,0.975297423,5,1
9,4.604524212,0.107551314,Social,3.819828916,2,1
7,2.720230342,0.30961451,Social,5.511827993,1,1
2,6.714373401,0.729432689,Social,5.038768766,3,1
4,0.566119136,0.422442405,Organic,8.249008601,2,1
8,1.637712416,0.05931114,Paid,1.114892629,2,0.935172481
5,5.366467032,0.419771962,Organic,0.574362692,2,1
5,0.058257115,0.11457234,Organic,2.067367461,3,1
6,0.357030978,0.263117737,Referral,10.58489758,4,1
2,13.99005495,0.178023466,Organic,3.009681921,1,1
4,0.987155061,0.11712757,Referral,5.749865464,1,1
7,11.13254018,0.171871943,Referral,5.516488537,3,1
3,0.604628914,0.228181676,Social,1.998191439,0,0.777858361
6,1.343995901,0.328283177,Organic,1.127800902,3,1
2,4.193515552,0.308205055,Social,2.312700308,1,1
8,3.216890459,0.421735241,Direct,4.711439829,0,1
10,2.610529577,0.387209291,Social,3.636124875,1,1
5,2.264424263,0.341981091,Social,3.948249045,0,1
4,5.562956369,0.050795161,Referral,1.781472509,0,1
4,0.803436628,0.296372963,Paid,3.745868755,2,1
8,1.752721884,0.138000867,Referral,0.925199005,2,1
9,0.506862156,0.284459472,Referral,2.320585051,1,1
7,2.718587539,0.098759935,Referral,1.135458161,0,1
7,0.865224705,0.398810167,Social,3.831147165,4,1
3,1.218685488,0.536318331,Paid,3.011421331,1,0.946651116
8,1.911722712,0.08969881,Organic,2.064079759,3,1
7,0.081406333,0.315714796,Paid,1.619162945,1,0.942522352
2,0.289327651,0.415143153,Organic,2.649349859,0,0.823195749
5,3.47441072,0.345160211,Organic,2.164916915,0,1
7,1.680940493,0.089244364,Organic,4.398626959,1,1
6,6.002783387,0.200732457,Organic,7.055221624,2,1
1,3.559106047,0.202370147,Social,5.243938107,1,1
3,0.024401798,0.434712768,Paid,5.66385038,2,1
4,2.876908431,0.296329493,Organic,0.203729253,2,1
4,0.295237018,0.391937656,Paid,3.402917367,2,0.766227525
3,4.555135442,0.362638257,Organic,3.936472859,1,1
7,14.30578208,0.288497963,Paid,6.297763152,3,1
9,2.272729406,0.226629402,Paid,6.732804566,1,1
4,3.444474492,0.158598049,Direct,8.139851755,2,1
3,0.81272723,0.08108591,Organic,2.202719565,0,0.945315178
4,1.72661378,0.072548107,Referral,2.424077722,5,1
4,5.815812684,0.280954631,Social,0.157287943,3,1
6,0.549688518,0.477524793,Direct,1.270127901,6,0.838966442
3,0.925841282,0.305929359,Organic,4.468892583,1,0.7859149
10,1.768706603,0.364908304,Paid,3.994320046,1,1
5,3.736978141,0.291792911,Organic,4.329234917,1,1
5,1.414256874,0.041097643,Paid,4.279442541,0,1
3,7.882133159,0.285819513,Organic,0.86878754,4,1
2,0.297661715,0.315374744,Social,6.906662705,0,1
7,1.389938337,0.516488852,Organic,2.98503291,2,1
5,3.702823118,0.592123307,Paid,3.927504029,4,1
4,0.768498921,0.258757251,Paid,5.682137908,3,1
6,3.204945945,0.470225106,Direct,11.05834852,2,1
5,0.538158657,0.448272776,Referral,5.494677287,1,1
4,0.172824685,0.153044437,Organic,1.770549998,2,1
7,0.386964785,0.09941665,Organic,12.72992129,2,1
4,7.97712803,0.24204077,Organic,3.457771656,1,1
2,2.407218409,0.19503432,Social,3.571840575,2,1
3,4.773995103,0.341934693,Referral,8.314310019,2,1
8,1.213342133,0.414676387,Referral,1.140004325,0,0.693279713
5,2.694311226,0.219927433,Organic,4.927557727,0,1
6,2.049306208,0.335755098,Social,6.05373795,5,1
2,8.741791094,0.17552083,Referral,3.184078262,1,1
3,4.129918987,0.133738165,Direct,6.014629283,7,1
3,3.934035266,0.082564576,Paid,10.77966016,1,1
7,0.142385939,0.044718463,Organic,0.69727495,4,0.669878687
5,2.39332169,0.080857735,Organic,1.719167876,2,1
2,1.887653463,0.229071183,Organic,0.33147152,0,0.732959849
2,7.886702444,0.179648608,Referral,1.08944666,4,1
7,0.892558861,0.18709468,Referral,2.791562342,2,1
8,0.943447874,0.621586333,Organic,2.408899168,2,1
4,1.589751381,0.544430296,Organic,2.161889796,1,1
4,0.836641613,0.364709011,Organic,8.252444718,0,1
4,0.414973444,0.262971494,Direct,8.433840559,1,1
3,5.843447671,0.207953686,Organic,9.743993191,3,1
4,2.451213641,0.468799929,Organic,3.805517302,2,1
6,5.927682736,0.469575867,Organic,15.0461243,4,1
5,5.335962932,0.28132351,Paid,5.039042027,0,1
5,0.994034105,0.172480511,Referral,4.600367402,0,1
3,2.380477177,0.281209137,Social,4.874991223,3,1
6,0.260655727,0.191368706,Organic,5.032255223,1,1
4,7.40421529,0.082472633,Referral,2.550217305,4,1
2,1.553866519,0.424134886,Organic,5.604855302,3,1
5,1.501023257,0.289119638,Direct,7.953131731,3,1
7,1.081856865,0.084349897,Organic,0.569367516,1,0.894181049
8,1.852248157,0.386914114,Organic,4.402427888,5,1
0,0.870092031,0.062331228,Paid,0.266101672,1,0.402910416
5,1.409301881,0.119154524,Organic,7.0022487,1,1
4,4.827519571,0.433882745,Organic,4.181728826,2,1
6,5.391923564,0.257315918,Referral,3.584583768,0,1
4,1.088003501,0.355435507,Referral,0.17734808,1,1
7,1.899061303,0.368007405,Paid,2.258701883,1,1
2,6.210132141,0.569476508,Referral,2.506647161,0,1
3,0.162333884,0.350412457,Paid,6.86442543,5,1
3,6.598595685,0.036968649,Referral,2.814776115,4,1
5,0.742248585,0.395415935,Paid,3.058708856,0,0.902094846
6,3.404639426,0.318129385,Referral,6.552232335,1,1
9,2.620783698,0.394622777,Organic,12.92470262,2,1
6,2.415192416,0.083264623,Organic,3.322032,3,1
7,5.884660329,0.178174963,Paid,9.217138901,3,1
2,0.321326608,0.382190065,Paid,10.73565577,4,1
2,1.278663205,0.19654379,Social,0.974148673,4,1
8,2.318212823,0.676321085,Organic,1.777829969,2,1
8,5.002613282,0.396964661,Organic,17.13063475,1,1
8,0.731734727,0.126302817,Organic,6.717051229,5,1
7,4.872586435,0.198367213,Organic,1.328071504,1,1
6,1.530669828,0.27567898,Referral,9.695354593,6,1
2,0.628143035,0.263536245,Paid,11.61178949,3,1
7,4.26870625,0.209419825,Referral,3.930401886,1,1
6,0.285896914,0.379035351,Paid,6.115842678,1,1
5,2.169380586,0.447259909,Social,4.769211238,2,1
6,0.198021305,0.34867161,Direct,8.85497598,4,1
4,1.322116821,0.324633203,Referral,1.697770403,1,1
4,2.756959078,0.214002952,Social,2.364549323,1,1
4,2.436572937,0.076194183,Paid,6.836354455,4,1
5,1.555844734,0.091465335,Direct,6.91972968,0,1
4,1.681350376,0.268358507,Social,6.823329884,1,1
7,0.771534465,0.470948341,Direct,5.316101097,3,1
2,1.825770676,0.477664692,Referral,7.92109147,2,1
4,9.189134683,0.265112199,Social,9.829091758,0,1
1,5.700432014,0.169469643,Paid,8.98928422,1,1
6,0.470778626,0.600134337,Organic,2.621451885,2,0.981926574
1,0.090699722,0.275731641,Organic,3.194726141,1,1
6,8.132757009,0.140037295,Social,4.378638826,0,1
6,2.244392881,0.436048102,Organic,1.847799423,1,1
0,2.315518252,0.190470879,Paid,2.704308273,3,0.715772745
6,4.55219006,0.31344101,Organic,3.934210935,0,1
1,1.133647473,0.066358791,Organic,2.759507083,3,1
4,1.972804842,0.186114045,Social,1.981211251,3,0.921435233
6,10.388859,0.461776793,Social,3.090968698,2,1
7,3.345585262,0.141839992,Paid,11.50898232,1,1
6,0.500803752,0.091984446,Organic,12.14598649,4,1
3,0.428933604,0.398986412,Paid,1.688699104,1,0.755371172
7,0.685466278,0.513167348,Paid,0.816829906,3,1
6,4.366440425,0.250562913,Organic,3.783863044,1,1
5,1.050277129,0.143561306,Organic,1.182876005,3,1
7,0.064862709,0.345459632,Paid,1.691294289,2,1
4,8.656566239,0.12680539,Organic,5.282715298,2,1
7,0.557953069,0.16875597,Referral,2.433544863,3,1
1,0.028812476,0.528245278,Organic,9.620062225,0,1
2,0.812009228,0.4350887,Paid,2.153414551,2,0.920645723
2,0.803751228,0.468025828,Organic,4.910747191,3,1
6,1.644571485,0.242261699,Direct,12.07878624,2,1
8,7.591840348,0.512542746,Paid,2.423552109,4,1
6,6.340482445,0.114126493,Organic,0.968704089,5,1
0,1.831355365,0.256594314,Paid,1.518302521,3,1
10,1.587477508,0.23690935,Social,10.88130389,0,1
2,2.429104248,0.048278632,Social,2.000575885,0,1
5,0.836975871,0.293049923,Referral,1.19743528,1,1
8,0.160787805,0.143379613,Organic,6.731143526,3,1
5,8.401687636,0.457488757,Referral,1.155500015,1,1
4,0.619961957,0.343003358,Social,4.065204143,1,1
3,0.663439375,0.493953108,Paid,0.991446811,3,0.751203136
7,1.918593631,0.505088919,Social,2.855861308,3,1
7,2.029538966,0.411670232,Organic,8.286452267,0,1
3,0.055818711,0.14278639,Organic,2.311164956,2,0.915557152
3,0.48034689,0.295317562,Social,1.025654025,2,1
2,1.425192365,0.176519417,Referral,3.598284795,3,1
2,3.453483578,0.152778675,Organic,5.483059836,1,1
7,0.777938755,0.107835501,Organic,3.228410232,1,1
4,1.649814149,0.258657224,Social,12.39653766,1,1
1,2.444894219,0.163281248,Organic,1.598479395,1,0.97287718
3,6.583681742,0.345919843,Organic,2.579765549,4,1
10,1.183889329,0.409890632,Organic,3.05677529,2,1
3,0.430081245,0.055892473,Direct,4.489632363,2,1
6,2.015755687,0.239649146,Direct,1.532582715,4,1
4,4.11979802,0.086004831,Paid,2.382671424,2,1
5,0.349128757,0.486140948,Paid,2.266492467,1,1
3,1.658504821,0.504179918,Organic,1.459552264,1,1
7,0.053835592,0.189051403,Organic,3.044557703,8,1
5,0.102405645,0.13703744,Social,5.415000123,0,1
2,1.978866606,0.48750479,Organic,0.908001421,3,1
6,1.062308898,0.605859588,Paid,3.442923151,4,1
3,5.59506796,0.270556642,Referral,3.932851884,4,1
2,2.765073158,0.105783719,Organic,3.868783639,2,1
7,1.81504059,0.130516172,Paid,14.63294927,2,1
6,1.572418439,0.166300095,Paid,3.966855226,2,1
3,2.062959781,0.250705452,Referral,2.818399898,4,1
5,0.123837645,0.288371788,Organic,2.012481449,2,0.960540973
7,6.698991176,0.389893243,Organic,2.286196258,1,1
4,19.1369552,0.074132566,Paid,1.702113688,2,1
4,0.600798456,0.252496601,Direct,2.075446316,2,1
3,0.38480596,0.077248642,Organic,2.480493346,2,1
6,0.464974221,0.100357596,Direct,2.973886742,0,1
4,3.245504978,0.310611212,Referral,5.001229434,1,1
5,3.249169279,0.218931917,Social,1.890818883,7,1
7,5.650127851,0.210831967,Organic,1.907207714,1,1
4,4.180880193,0.300859028,Organic,3.739580712,3,1
3,1.791818789,0.355590721,Organic,3.745836204,1,1
1,2.846870739,0.173133023,Organic,2.217642311,3,1
5,3.496994738,0.194368064,Direct,1.000240431,5,1
8,2.15685052,0.36600832,Organic,6.514358879,1,1
5,1.936793269,0.306923377,Paid,4.663702605,1,1
5,3.107736066,0.620690816,Organic,3.44139619,3,1
3,2.445771899,0.206583518,Referral,5.819222599,3,1
3,3.097987493,0.475013904,Organic,0.681750441,3,1
6,2.846866186,0.403474172,Organic,0.535191414,1,0.776587463
5,3.810301074,0.326062254,Organic,3.256957151,2,1
7,3.088407759,0.386548648,Social,5.313231484,4,1
6,2.200298497,0.536770467,Organic,3.18280481,3,1
8,3.435195426,0.073206944,Organic,0.672672262,4,1
8,1.790686688,0.024740654,Organic,5.318146855,4,1
8,0.829914746,0.125698187,Direct,1.901185326,2,1
9,0.00425768,0.14212603,Paid,6.945976135,1,1
5,2.462697215,0.43161334,Referral,14.10801104,2,1
3,2.679592534,0.333058214,Referral,0.718210553,2,1
4,10.73190312,0.375775975,Organic,1.369961192,1,1
5,1.345799015,0.230636541,Paid,2.679479767,2,0.880943969
6,1.503285569,0.185064119,Organic,3.549525327,9,1
7,0.676186686,0.272702672,Paid,6.432024875,2,1
4,0.219436107,0.165100828,Paid,3.135185866,3,1
6,4.445833102,0.373786332,Paid,1.306449439,2,1
13,0.861770746,0.371030159,Organic,4.378442356,1,1
3,2.816413279,0.218823674,Organic,1.386667078,1,1
7,3.492074716,0.203047373,Social,2.026297987,1,1
7,1.911643114,0.095141081,Referral,6.911043021,2,1
2,6.270952122,0.21546065,Organic,1.860850804,2,1
5,1.759854185,0.475560194,Organic,1.424209244,1,1
2,1.006034834,0.469553698,Social,2.131830945,4,1
4,6.790540951,0.205617716,Social,4.829336954,0,1
3,5.932047622,0.040761794,Direct,0.496395836,1,1
3,0.537523352,0.332495241,Organic,4.352241399,4,1
1,0.078911862,0.155264516,Paid,3.074609998,2,1
7,0.282884422,0.44057986,Organic,1.882008936,2,1
4,1.012917826,0.317596851,Referral,3.101314437,2,1
9,10.75461815,0.544375238,Organic,2.80833478,4,1
4,2.45284154,0.362087307,Organic,2.621696689,3,1
6,1.401678783,0.277254824,Organic,2.998505044,4,1
3,6.587011911,0.109601325,Referral,2.891413938,3,1
8,1.810667228,0.200748565,Paid,1.623742306,1,0.805018894
6,1.136054592,0.375028163,Referral,2.236879578,1,1
5,8.501836802,0.366438088,Social,4.199388635,4,1
3,5.681728755,0.225815466,Referral,0.904411693,1,1
11,5.567327188,0.167470623,Paid,3.499586872,0,1
7,2.1540706,0.560007431,Direct,1.056499579,0,0.724308193
6,4.673931079,0.060893708,Paid,3.343325101,4,1
6,0.59298799,0.091902641,Organic,0.851148568,1,0.850943463
6,2.554480653,0.224223004,Direct,1.751810983,1,1
6,12.37674842,0.678911814,Organic,3.782121989,2,1
5,1.031523369,0.406592919,Paid,2.703015402,3,1
8,4.744772732,0.388811709,Organic,3.067598662,3,1
6,2.022849141,0.411940994,Paid,1.455921495,2,1
8,0.121858805,0.726512812,Paid,5.576955741,3,1
13,4.319330966,0.350651307,Organic,2.75719589,0,1
4,0.55382142,0.093090335,Paid,2.481733264,1,1
1,2.994728517,0.493946076,Social,3.170611081,2,1
4,0.268672117,0.088831163,Organic,0.438068214,2,1
2,8.804893668,0.070492628,Organic,2.783532212,2,1
7,1.034763814,0.353406554,Organic,3.249511185,3,1
4,0.770351888,0.092592168,Social,1.701099775,4,1
5,0.414809762,0.147714044,Referral,6.044376567,1,1
8,8.756435552,0.59292859,Social,0.822736307,2,1
6,3.733381881,0.408857428,Organic,5.569229622,1,1
5,4.060446517,0.045547284,Organic,7.458477657,5,1
2,2.075871036,0.142680619,Organic,4.522021453,1,0.942110169
6,1.93151594,0.266785912,Organic,1.808677134,2,1
5,0.349673055,0.141005543,Paid,3.581229796,0,0.953018848
6,2.461858413,0.341227961,Direct,1.435362161,2,1
3,0.850737483,0.288598852,Organic,10.34502843,0,1
6,11.33579979,0.269526439,Direct,2.628835583,3,1
6,4.777461279,0.344988655,Organic,1.482999814,3,1
4,1.5981508,0.164515433,Direct,0.246517205,1,0.898997725
7,0.492294382,0.19406879,Organic,3.041262154,4,1
4,4.615983575,0.3321123,Direct,6.575329462,3,1
0,0.390509776,0.734401799,Organic,4.403389039,1,0.853629698
9,0.629696529,0.470214057,Direct,6.029770955,1,1
1,0.712946682,0.326931502,Organic,11.30861598,2,1
6,2.44181602,0.174192821,Organic,3.136047808,3,1
4,4.640187389,0.412133945,Paid,2.655321661,4,0.818168285
5,1.132010291,0.147815554,Organic,12.63093005,4,1
6,0.26541126,0.094117742,Referral,3.618283461,6,1
8,1.873878657,0.070278998,Direct,0.96227008,3,1
4,4.136291256,0.314751717,Referral,1.805208644,1,1
5,0.751790309,0.644108617,Referral,12.23751104,1,1
10,0.745093892,0.253626071,Organic,4.073350324,3,1
5,8.825268303,0.208725683,Referral,6.646094278,2,1
7,9.247384119,0.338720868,Paid,1.302481671,3,1
6,13.95858846,0.159577303,Social,6.624083208,1,1
4,4.945465705,0.071831829,Organic,2.471168428,3,1
3,0.625445322,0.071639425,Referral,6.812315074,1,1
5,0.714701216,0.262511365,Organic,9.756247089,1,1
4,1.247570332,0.634385144,Organic,1.745551726,4,0.640832067
4,1.148759902,0.275661439,Organic,5.340906834,2,1
5,9.406897363,0.179034055,Organic,3.794985168,0,1
2,4.66874351,0.38166011,Organic,2.217616894,0,1
7,3.862158808,0.108402982,Organic,1.891189556,3,1
3,0.617249204,0.477877091,Social,3.617972663,0,1
5,7.208063676,0.383213925,Organic,1.537939022,1,1
6,5.278522435,0.337696916,Social,2.939606472,1,1
8,0.536095015,0.406891257,Organic,5.624812899,4,1
5,6.14779245,0.17377312,Organic,0.895331196,4,1
3,0.953382933,0.229190537,Paid,1.38586201,4,1
3,0.252982296,0.206818891,Paid,1.748451928,1,0.852560836
5,3.208520727,0.526988165,Paid,4.476904278,2,1
7,3.182256285,0.330559521,Paid,6.143851317,2,1
5,0.299235632,0.164468159,Organic,3.541206755,0,1
5,1.151926165,0.0472596,Referral,5.399914754,2,1
10,14.80705476,0.231369807,Paid,4.221255423,3,1
2,3.403588995,0.362228204,Organic,10.41820123,1,1
6,3.928835261,0.396490848,Social,1.208185335,3,1
7,0.718265806,0.367544202,Referral,1.162461343,0,1
4,0.246175946,0.327767659,Organic,0.23590877,1,0.559570046
11,0.972630272,0.297262974,Social,0.877513103,2,1
5,0.858642991,0.343531631,Direct,1.755400445,1,1
4,0.801851028,0.251317056,Paid,3.392886868,3,1
1,0.64238167,0.446534352,Organic,3.402744624,1,1
11,2.565274289,0.128721056,Direct,4.487820567,5,1
3,1.192952797,0.124341049,Organic,3.143577265,1,0.753399106
2,5.150151053,0.167144348,Organic,3.315034484,0,1
7,0.609829462,0.295557053,Organic,4.484790205,0,1
5,1.874375133,0.159120602,Referral,9.452927983,3,1
1,0.041255888,0.416897082,Direct,7.570280229,0,1
6,1.971500843,0.060621879,Referral,1.011290535,5,1
4,0.172373254,0.465508671,Direct,11.6761961,0,1
9,11.4126705,0.353502416,Organic,12.68274634,0,1
4,4.690414174,0.535167502,Organic,1.011122936,1,1
9,2.020689476,0.403695978,Referral,2.612284941,2,1
5,0.271702614,0.170911774,Direct,3.875403507,4,1
2,2.692741403,0.23556251,Paid,4.986406657,1,1
8,4.265935614,0.219611909,Organic,1.371588472,3,1
2,0.634820763,0.434552894,Organic,0.727407395,3,1
7,2.519436232,0.323688896,Organic,7.321705643,1,1
9,5.049429333,0.036194851,Organic,5.524155266,0,1
3,4.386259455,0.09431997,Organic,3.227308197,1,1
3,4.873533098,0.287151075,Direct,2.686578678,3,1
6,6.343923735,0.447904776,Paid,6.055219731,0,1
7,8.326519829,0.466510018,Referral,1.158027034,0,1
2,1.560210445,0.336474873,Organic,4.299546824,1,1
9,2.523334822,0.431983934,Organic,5.60553757,3,1
5,4.691379872,0.569025376,Paid,3.126074582,2,1
5,3.583452036,0.428913247,Social,1.359895747,1,0.941454443
3,16.22454956,0.444728722,Paid,1.464782122,0,1
6,0.041316156,0.321779759,Social,2.342198248,0,0.844446419
6,1.316134557,0.058377518,Social,3.143848355,2,1
4,0.989798287,0.344467825,Organic,1.457180593,2,0.954065213
6,0.912718582,0.473591988,Organic,5.971110243,1,1
8,0.755129823,0.080357169,Referral,3.995307005,1,1
4,3.704573017,0.21818119,Paid,0.806315038,0,0.868585613
6,0.265705133,0.060797553,Organic,4.169952745,2,1
4,4.059842084,0.29147486,Paid,6.775901876,1,1
9,3.546886806,0.392250218,Paid,4.996096695,0,1
5,0.866264473,0.276079005,Direct,9.447177491,1,1
7,0.874402818,0.243967588,Organic,0.625946789,3,1
2,2.973532519,0.058647006,Organic,1.954341615,3,1
4,4.308611383,0.186487879,Paid,4.593907376,4,1
4,6.274192909,0.503611963,Referral,2.256438195,0,1
7,5.734459347,0.462143652,Referral,3.076207271,1,1
3,10.04720931,0.300023271,Direct,9.820490399,2,1
4,2.612410158,0.021873403,Social,7.552043427,3,1
3,7.179353632,0.557418844,Paid,4.939252416,4,1
3,4.958810354,0.349601003,Organic,3.582094529,3,1
2,6.751903337,0.181162359,Paid,5.025677216,2,1
10,0.035084156,0.211191317,Referral,5.676390227,6,1
3,10.13563691,0.36262536,Social,2.288276413,2,1
2,1.924683715,0.27492904,Direct,6.279681242,3,1
6,4.801181643,0.302127084,Referral,4.498281811,1,1
4,0.408160692,0.049666787,Paid,4.438941051,1,0.870762555
6,1.512250687,0.170411186,Organic,3.264606656,3,1
2,0.950140973,0.142868461,Organic,4.960543231,1,1
4,1.034488016,0.032640007,Organic,6.786894371,2,1
9,0.3946194,0.142121911,Organic,1.489196944,2,1
10,4.916041507,0.199608936,Paid,11.27044858,2,1
5,0.027855869,0.102216096,Organic,7.182616459,5,1
2,1.124104161,0.172626234,Referral,1.295418118,1,0.80874141
3,0.574972964,0.455300876,Paid,6.229435049,0,1
7,2.667770445,0.662873522,Paid,2.848736509,2,1
6,0.880104232,0.053403316,Paid,1.121506499,2,1
4,0.899257704,0.265522191,Organic,1.989032985,1,1
2,2.010273929,0.402731163,Direct,2.109960349,6,1
7,3.17260428,0.461972539,Organic,5.250922082,3,1
6,0.387951272,0.454071972,Direct,3.237192152,2,1
7,0.578976082,0.533262967,Organic,4.46399883,3,1
7,0.851766428,0.2636288,Paid,5.971341705,1,1
3,10.92006378,0.552474934,Organic,4.938726153,2,1
3,1.518273049,0.100613972,Organic,6.047758017,3,1
4,2.741307421,0.182308657,Paid,1.838332261,3,1
5,0.829406777,0.174275413,Referral,2.63499804,3,1
2,2.022737967,0.115662396,Organic,1.56681228,0,1
4,0.231029252,0.14048476,Paid,2.767130675,2,1
7,0.106080021,0.044330972,Organic,1.643094105,3,1
5,1.897474653,0.078819997,Organic,2.115108765,1,1
6,1.525780787,0.492458577,Direct,1.87491219,2,0.922846816
4,0.441605754,0.272655823,Social,3.702056687,1,1
9,3.490426305,0.454004178,Paid,8.501808888,2,1
2,14.84445688,0.253967873,Organic,0.58752791,2,1
6,1.510789556,0.106298842,Organic,2.444499277,3,1
4,2.938958923,0.338837502,Direct,5.537026361,1,1
3,9.888562114,0.106940459,Organic,2.165047069,1,1
6,5.343081307,0.543617488,Social,6.820577614,0,1
7,1.868358187,0.516549503,Organic,1.549229619,2,1
8,4.012392416,0.243835639,Direct,2.495138803,2,1
9,0.411362189,0.074138931,Organic,2.321536327,0,1
5,2.152958143,0.323467253,Organic,1.917286318,0,0.791405234
4,0.981599242,0.080650489,Referral,2.71218256,0,1
3,0.527219071,0.298986243,Direct,6.905395321,3,1
7,1.666846159,0.390153457,Direct,3.70165177,5,1
4,0.421286707,0.231521943,Referral,9.712904789,2,1
8,3.601786623,0.335975193,Social,1.37408371,4,1
8,1.827742161,0.514489294,Paid,7.997753545,2,1
1,2.272382829,0.129849971,Social,0.329327409,1,0.565124209
5,0.474793174,0.12519723,Social,5.586344393,1,1
4,0.451672244,0.310140971,Paid,10.52793383,2,1
3,2.626997404,0.615190886,Referral,10.08051226,1,1
2,12.60106543,0.194929895,Paid,1.934418074,1,1
8,0.303609453,0.198601754,Paid,6.157710663,2,1
8,1.009488711,0.574587016,Social,7.507664139,3,1
3,6.108206454,0.23648942,Organic,5.36027216,2,1
4,0.225050117,0.203044728,Organic,2.245111167,2,1
12,6.259657608,0.044932579,Paid,1.701089769,1,1
3,2.228815232,0.235058889,Organic,2.890894682,2,1
3,1.574098132,0.145797051,Paid,5.949363017,0,1
4,1.111802515,0.143394417,Direct,2.43720601,2,1
3,1.057695167,0.233522796,Referral,2.930632677,6,1
4,1.094996687,0.236160994,Social,2.984800524,0,1
6,6.483336827,0.088121854,Organic,5.00564209,1,1
4,3.859838306,0.280376015,Direct,3.345964183,2,1
3,3.323470819,0.163877197,Referral,1.962728003,2,1
8,4.809609402,0.404462449,Organic,1.908008539,1,1
2,0.891640712,0.318955929,Referral,8.271883473,6,1
3,2.887340251,0.130977788,Direct,6.172665477,0,1
